order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260813-0084,2026-08-13,S008,NP5052,3,378.16,0,in_store,Y
20260813-0085,2026-08-13,S007,NP5057,1,319.69,20,in_store,Y
20260813-0086,2026-08-13,S005,NP5053,1,100.56,10,in_store,Y
20260813-0087,2026-08-13,S004,NP5071,1,198.05,10,in_store,Y
20260813-0088,2026-08-13,S001,NP5068,1,86.31,0,in_store,Y
20260813-0089,2026-08-13,S002,NP5057,1,379.63,5,in_store,Y
20260813-0090,2026-08-13,S001,NP5006,1,55.38,0,in_store,N
20260813-0091,2026-08-13,S006,NP5012,2,96.04,20,in_store,Y
20260813-0092,2026-08-13,S007,NP5053,1,89.38,20,ship_from_store,Y
20260813-0093,2026-08-13,S008,NP5004,1,103.51,5,in_store,Y
20260813-0094,2026-08-13,S001,NP5067,2,222.8,10,pickup,Y
20260813-0095,2026-08-13,S003,NP5031,3,154.39,10,ship_from_store,Y
20260813-0096,2026-08-13,S001,NP5028,2,503.25,20,in_store,N
20260813-0097,2026-08-13,S002,NP5054,4,72.66,0,in_store,Y
20260813-0098,2026-08-13,S006,NP5060,4,133.32,20,ship_from_store,Y
20260813-0099,2026-08-13,S001,NP5048,2,69.06,5,in_store,Y
20260813-0100,2026-08-13,S001,NP5065,1,102.29,5,in_store,Y
20260813-0101,2026-08-13,S002,NP5026,1,128.7,0,in_store,N
20260813-0102,2026-08-13,S006,NP5033,3,168.84,10,in_store,N
20260813-0103,2026-08-13,S004,NP5024,2,75.11,15,in_store,Y
20260813-0104,2026-08-13,S007,NP5071,3,220.05,0,in_store,Y
20260813-0105,2026-08-13,S001,NP5068,1,86.31,0,in_store,Y
20260813-0106,2026-08-13,S006,NP5032,3,160.34,20,in_store,Y
20260813-0107,2026-08-13,S001,NP5037,1,89.38,0,in_store,Y
20260813-0108,2026-08-13,S006,NP5076,2,133.55,15,pickup,Y
20260813-0109,2026-08-13,S004,NP5007,1,103.64,5,ship_from_store,Y
20260813-0110,2026-08-13,S007,NP5034,2,134.94,20,pickup,Y
20260813-0111,2026-08-13,S004,NP5063,1,65.64,15,in_store,Y
20260813-0112,2026-08-13,S004,NP5042,4,112.36,0,in_store,Y
20260813-0113,2026-08-13,S003,NP5068,2,81.99,5,pickup,Y
20260813-0114,2026-08-13,S003,NP5070,1,114.57,20,in_store,Y
20260813-0115,2026-08-13,S005,NP5011,1,119.39,10,ship_from_store,N
20260813-0116,2026-08-13,S007,NP5035,1,144.26,0,in_store,N
20260813-0117,2026-08-13,S003,NP5048,1,61.8,15,ship_from_store,N
20260813-0118,2026-08-13,S007,NP5005,2,106.75,5,pickup,Y
20260813-0119,2026-08-13,S004,NP5053,1,94.97,15,in_store,N
20260813-0120,2026-08-13,S004,NP5019,3,179.93,0,ship_from_store,Y
20260813-0121,2026-08-13,S001,NP5048,1,72.7,0,pickup,Y
20260813-0122,2026-08-13,S005,NP5020,1,197.02,5,pickup,N
20260813-0123,2026-08-13,S004,NP5068,4,86.31,0,in_store,Y
20260813-0124,2026-08-13,S008,NP5060,1,149.99,10,in_store,Y
20260813-0125,2026-08-13,S005,NP5074,3,130.96,20,ship_from_store,N
20260813-0126,2026-08-13,S006,NP5009,1,94.98,20,pickup,Y
20260813-0127,2026-08-13,S003,NP5049,3,212.27,5,in_store,N
20260813-0128,2026-08-13,S004,NP5075,2,274.77,0,in_store,Y
20260813-0129,2026-08-13,S007,NP5073,3,86.81,5,in_store,N
20260813-0130,2026-08-13,S006,NP5064,2,590.11,10,ship_from_store,Y
20260813-0131,2026-08-13,S001,NP5064,1,655.68,0,in_store,Y
20260813-0132,2026-08-13,S006,NP5028,1,629.06,0,in_store,N
20260813-0133,2026-08-13,S002,NP5012,2,108.05,10,in_store,N
20260813-0134,2026-08-13,S004,NP5069,3,188.06,15,pickup,Y
20260813-0135,2026-08-13,S001,NP5041,1,45.51,15,pickup,Y
20260813-0136,2026-08-13,S004,NP5067,1,247.56,0,in_store,N
20260813-0137,2026-08-13,S007,NP5069,4,210.19,5,in_store,N
20260813-0138,2026-08-13,S003,NP5018,1,120.14,20,pickup,Y
20260813-0139,2026-08-13,S007,NP5033,3,187.6,0,in_store,Y
20260813-0140,2026-08-13,S004,NP5037,2,89.38,0,pickup,N
20260813-0141,2026-08-13,S005,NP5076,2,157.12,0,in_store,Y
20260813-0142,2026-08-13,S006,NP5013,1,99.43,0,in_store,Y
