order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260823-0104,2026-08-23,S001,NP5051,1,429.02,0,in_store,Y
20260823-0105,2026-08-23,S003,NP5009,1,118.72,0,ship_from_store,Y
20260823-0106,2026-08-23,S004,NP5060,3,149.99,10,ship_from_store,Y
20260823-0107,2026-08-23,S002,NP5013,2,99.43,0,in_store,Y
20260823-0108,2026-08-23,S007,NP5063,1,77.22,0,in_store,N
20260823-0109,2026-08-23,S004,NP5008,1,157.67,10,pickup,N
20260823-0110,2026-08-23,S002,NP5025,2,115.3,5,in_store,Y
20260823-0111,2026-08-23,S001,NP5018,3,142.66,5,ship_from_store,Y
20260823-0112,2026-08-23,S005,NP5072,2,795.23,0,in_store,Y
20260823-0113,2026-08-23,S008,NP5060,2,133.32,20,in_store,N
20260823-0114,2026-08-23,S005,NP5051,1,429.02,0,ship_from_store,Y
20260823-0115,2026-08-23,S002,NP5025,1,115.3,5,in_store,Y
20260823-0116,2026-08-23,S007,NP5059,1,92.57,15,pickup,Y
20260823-0117,2026-08-23,S004,NP5050,2,74.44,0,ship_from_store,N
20260823-0118,2026-08-23,S006,NP5032,1,200.43,0,ship_from_store,Y
20260823-0119,2026-08-23,S004,NP5031,3,171.54,0,in_store,Y
20260823-0120,2026-08-23,S008,NP5016,1,648.67,0,ship_from_store,Y
20260823-0121,2026-08-23,S001,NP5031,4,154.39,10,pickup,N
20260823-0122,2026-08-23,S001,NP5028,3,597.61,5,in_store,N
20260823-0123,2026-08-23,S005,NP5065,1,107.67,0,in_store,Y
20260823-0124,2026-08-23,S005,NP5047,2,58.07,0,ship_from_store,Y
20260823-0125,2026-08-23,S001,NP5004,1,108.96,0,ship_from_store,N
20260823-0126,2026-08-23,S005,NP5069,1,199.12,10,in_store,Y
20260823-0127,2026-08-23,S006,NP5029,1,104.07,15,ship_from_store,Y
20260823-0128,2026-08-23,S001,NP5024,1,88.37,0,in_store,Y
20260823-0129,2026-08-23,S006,NP5012,2,120.05,0,ship_from_store,Y
20260823-0130,2026-08-23,S008,NP5043,1,189.93,20,ship_from_store,Y
20260823-0131,2026-08-23,S001,NP5042,3,101.12,10,in_store,Y
20260823-0132,2026-08-23,S007,NP5069,2,188.06,15,in_store,Y
20260823-0133,2026-08-23,S008,NP5025,1,115.3,5,ship_from_store,Y
20260823-0134,2026-08-23,S004,NP5008,1,175.19,0,ship_from_store,Y
20260823-0135,2026-08-23,S005,NP5044,1,184.07,5,in_store,N
20260823-0136,2026-08-23,S006,NP5055,2,223.58,20,in_store,N
20260823-0137,2026-08-23,S007,NP5076,4,157.12,0,in_store,Y
20260823-0138,2026-08-23,S007,NP5009,4,100.91,15,in_store,N
20260823-0139,2026-08-23,S002,NP5054,1,72.66,0,in_store,Y
20260823-0140,2026-08-23,S005,NP5052,1,378.16,0,in_store,Y
20260823-0141,2026-08-23,S003,NP5006,4,44.3,20,in_store,N
20260823-0142,2026-08-23,S006,NP5015,3,190.74,0,pickup,Y
20260823-0143,2026-08-23,S002,NP5004,4,98.06,10,ship_from_store,Y
20260823-0144,2026-08-23,S007,NP5076,1,141.41,10,in_store,Y
20260823-0145,2026-08-23,S004,NP5071,1,198.05,10,pickup,Y
20260823-0146,2026-08-23,S001,NP5062,3,138.8,15,in_store,Y
20260823-0147,2026-08-23,S003,NP5031,3,137.23,20,ship_from_store,Y
20260823-0148,2026-08-23,S002,NP5032,1,190.41,5,in_store,Y
20260823-0149,2026-08-23,S008,NP5052,4,378.16,0,in_store,Y
20260823-0150,2026-08-23,S004,NP5063,3,69.5,10,ship_from_store,Y
20260823-0151,2026-08-23,S008,NP5001,3,123.28,5,in_store,Y
20260823-0152,2026-08-23,S005,NP5062,1,163.29,0,ship_from_store,Y
20260823-0153,2026-08-23,S003,NP5018,1,150.17,0,pickup,Y
20260823-0154,2026-08-23,S005,NP5018,4,150.17,0,pickup,Y
20260823-0155,2026-08-23,S001,NP5034,1,168.67,0,ship_from_store,Y
20260823-0156,2026-08-23,S006,NP5064,2,590.11,10,in_store,Y
20260823-0157,2026-08-23,S006,NP5043,4,201.8,15,in_store,Y
20260823-0158,2026-08-23,S007,NP5054,4,69.03,5,in_store,N
