order_id,order_date,store_id,product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260726-0049,2026-07-26,S007,P1019,3,152.14,15,pickup,Y
20260726-0050,2026-07-26,S003,P1043,1,216.9,10,in_store,N
20260726-0051,2026-07-26,S001,P1033,2,170.51,10,in_store,Y
20260726-0052,2026-07-26,S007,P1060,1,138.95,10,in_store,Y
20260726-0053,2026-07-26,S006,P1078,2,117.08,20,in_store,Y
20260726-0054,2026-07-26,S006,P1080,2,135.85,5,pickup,Y
20260726-0055,2026-07-26,S001,P1044,2,151.4,20,in_store,Y
20260726-0056,2026-07-26,S007,P1007,4,95.56,15,pickup,Y
20260726-0057,2026-07-26,S003,P1002,4,203.43,0,pickup,N
20260726-0058,2026-07-26,S003,P1025,4,105.91,15,in_store,Y
20260726-0059,2026-07-26,S004,P1050,2,67.78,10,pickup,Y
20260726-0060,2026-07-26,S005,P1033,4,161.04,15,in_store,Y
20260726-0061,2026-07-26,S004,P1009,3,115.26,0,in_store,Y
20260726-0062,2026-07-26,S006,P1006,2,53.11,5,in_store,Y
20260726-0063,2026-07-26,S003,P1033,1,170.51,10,in_store,Y
20260726-0064,2026-07-26,S008,P1021,3,73.74,0,pickup,Y
20260726-0065,2026-07-26,S003,P1013,1,77.91,20,in_store,Y
20260726-0066,2026-07-26,S003,P1003,1,448.98,0,pickup,Y
20260726-0067,2026-07-26,S002,P1053,2,108.53,0,in_store,Y
20260726-0068,2026-07-26,S001,P1006,2,47.52,15,in_store,Y
20260726-0069,2026-07-26,S003,P1018,1,130.36,15,in_store,Y
20260726-0070,2026-07-26,S006,P1053,2,92.25,15,in_store,Y
20260726-0071,2026-07-26,S001,P1002,4,203.43,0,in_store,Y
20260726-0072,2026-07-26,S002,P1007,3,106.8,5,in_store,Y
20260726-0073,2026-07-26,S001,P1026,1,130.4,0,ship_from_store,Y
20260726-0074,2026-07-26,S006,P1026,1,130.4,0,in_store,N
20260726-0075,2026-07-26,S003,P1063,2,79.92,0,in_store,N
20260726-0076,2026-07-26,S005,P1042,1,115.25,0,pickup,Y
20260726-0077,2026-07-26,S007,P1062,4,170.69,0,ship_from_store,N
20260726-0078,2026-07-26,S002,P1076,1,686.08,0,ship_from_store,Y
20260726-0079,2026-07-26,S004,P1052,4,330.57,15,in_store,Y
20260726-0080,2026-07-26,S001,P1043,1,216.9,10,ship_from_store,Y
20260726-0081,2026-07-26,S002,P1012,1,98.93,20,in_store,Y
20260726-0082,2026-07-26,S007,P1064,2,522.28,15,in_store,Y
20260726-0083,2026-07-26,S001,P1057,1,328.14,20,in_store,N
20260726-0084,2026-07-26,S004,P1048,4,70.28,0,ship_from_store,Y
20260726-0085,2026-07-26,S007,P1002,1,203.43,0,pickup,Y
20260726-0086,2026-07-26,S003,P1036,1,149.83,5,ship_from_store,Y
20260726-0087,2026-07-26,S001,P1003,3,359.18,20,pickup,Y
20260726-0088,2026-07-26,S005,P1031,1,164.85,5,ship_from_store,Y
20260726-0089,2026-07-26,S002,P1019,1,178.99,0,in_store,Y
20260726-0090,2026-07-26,S001,P1042,1,115.25,0,in_store,Y
20260726-0091,2026-07-26,S008,P1080,2,143.0,0,in_store,Y
20260726-0092,2026-07-26,S006,P1068,3,72.83,10,in_store,Y
20260726-0093,2026-07-26,S004,P1073,4,106.52,15,in_store,Y
20260726-0094,2026-07-26,S005,P1015,1,153.5,20,pickup,N
20260726-0095,2026-07-26,S008,P1001,1,130.82,0,pickup,Y
20260726-0096,2026-07-26,S001,P1067,1,213.58,20,ship_from_store,Y
20260726-0097,2026-07-26,S008,P1077,1,85.64,10,pickup,Y
20260726-0098,2026-07-26,S005,P1013,2,92.52,5,in_store,Y
20260726-0099,2026-07-26,S007,P1072,1,107.43,20,ship_from_store,Y
20260726-0100,2026-07-26,S008,P1005,1,100.39,10,in_store,N
20260726-0101,2026-07-26,S001,P1019,1,152.14,15,in_store,Y
