order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260820-0034,2026-08-20,S005,NP5035,2,122.62,15,in_store,Y
20260820-0035,2026-08-20,S001,NP5066,4,85.83,15,in_store,N
20260820-0036,2026-08-20,S001,NP5012,4,120.05,0,in_store,Y
20260820-0037,2026-08-20,S008,NP5054,2,72.66,0,ship_from_store,N
20260820-0038,2026-08-20,S003,NP5063,4,61.78,20,pickup,Y
20260820-0039,2026-08-20,S005,NP5053,4,111.73,0,pickup,Y
20260820-0040,2026-08-20,S005,NP5075,2,219.82,20,in_store,Y
20260820-0041,2026-08-20,S002,NP5002,4,185.01,10,in_store,Y
20260820-0042,2026-08-20,S004,NP5056,2,148.79,0,in_store,Y
20260820-0043,2026-08-20,S002,NP5007,3,109.09,0,pickup,Y
20260820-0044,2026-08-20,S007,NP5017,2,53.79,15,in_store,Y
20260820-0045,2026-08-20,S008,NP5069,4,177.0,20,in_store,N
20260820-0046,2026-08-20,S001,NP5001,4,129.77,0,in_store,Y
20260820-0047,2026-08-20,S006,NP5002,1,174.73,15,ship_from_store,Y
20260820-0048,2026-08-20,S002,NP5040,4,91.39,15,in_store,Y
20260820-0049,2026-08-20,S006,NP5042,2,106.74,5,in_store,N
20260820-0050,2026-08-20,S006,NP5017,1,60.12,5,in_store,Y
20260820-0051,2026-08-20,S002,NP5024,3,70.7,20,in_store,N
20260820-0052,2026-08-20,S004,NP5018,2,135.15,10,in_store,Y
20260820-0053,2026-08-20,S005,NP5045,4,343.55,0,in_store,N
20260820-0054,2026-08-20,S008,NP5034,1,134.94,20,in_store,Y
20260820-0055,2026-08-20,S002,NP5027,3,88.47,5,ship_from_store,Y
20260820-0056,2026-08-20,S003,NP5013,4,99.43,0,pickup,N
20260820-0057,2026-08-20,S001,NP5003,1,441.63,0,in_store,Y
20260820-0058,2026-08-20,S007,NP5016,1,648.67,0,pickup,N
20260820-0059,2026-08-20,S008,NP5054,1,58.13,20,ship_from_store,N
20260820-0060,2026-08-20,S004,NP5004,3,98.06,10,in_store,N
20260820-0061,2026-08-20,S001,NP5053,2,111.73,0,in_store,Y
20260820-0062,2026-08-20,S001,NP5061,1,146.48,5,ship_from_store,Y
20260820-0063,2026-08-20,S001,NP5075,3,247.29,10,ship_from_store,Y
20260820-0064,2026-08-20,S001,NP5034,1,168.67,0,pickup,Y
20260820-0065,2026-08-20,S001,NP5024,1,88.37,0,pickup,Y
20260820-0066,2026-08-20,S004,NP5020,2,176.28,15,in_store,Y
20260820-0067,2026-08-20,S006,NP5064,2,655.68,0,in_store,N
20260820-0068,2026-08-20,S005,NP5010,1,444.46,20,in_store,Y
20260820-0069,2026-08-20,S003,NP5017,1,53.79,15,in_store,Y
20260820-0070,2026-08-20,S001,NP5069,2,199.12,10,in_store,Y
20260820-0071,2026-08-20,S004,NP5004,2,103.51,5,ship_from_store,Y
20260820-0072,2026-08-20,S003,NP5040,2,96.77,10,pickup,N
20260820-0073,2026-08-20,S008,NP5011,2,126.03,5,in_store,Y
20260820-0074,2026-08-20,S007,NP5048,1,65.43,10,in_store,Y
20260820-0075,2026-08-20,S001,NP5073,3,73.1,20,in_store,Y
20260820-0076,2026-08-20,S003,NP5018,2,150.17,0,in_store,Y
20260820-0077,2026-08-20,S002,NP5029,4,104.07,15,in_store,N
20260820-0078,2026-08-20,S003,NP5067,1,247.56,0,ship_from_store,Y
20260820-0079,2026-08-20,S003,NP5023,1,130.36,10,in_store,Y
20260820-0080,2026-08-20,S006,NP5030,2,115.7,10,ship_from_store,N
20260820-0081,2026-08-20,S006,NP5070,2,128.89,10,in_store,Y
20260820-0082,2026-08-20,S007,NP5046,3,228.91,0,in_store,N
20260820-0083,2026-08-20,S008,NP5053,4,111.73,0,in_store,Y
20260820-0084,2026-08-20,S002,NP5043,2,237.41,0,in_store,N
20260820-0085,2026-08-20,S001,NP5057,2,399.61,0,in_store,Y
20260820-0086,2026-08-20,S003,NP5021,2,73.7,0,in_store,Y
20260820-0087,2026-08-20,S007,NP5003,1,419.55,5,in_store,N
20260820-0088,2026-08-20,S008,NP5043,4,213.67,10,ship_from_store,Y
20260820-0089,2026-08-20,S005,NP5043,2,201.8,15,pickup,Y
20260820-0090,2026-08-20,S003,NP5014,4,180.27,15,pickup,Y
20260820-0091,2026-08-20,S003,NP5073,3,73.1,20,in_store,N
20260820-0092,2026-08-20,S007,NP5054,2,58.13,20,pickup,Y
20260820-0093,2026-08-20,S007,NP5008,3,175.19,0,in_store,N
20260820-0094,2026-08-20,S002,NP5057,2,399.61,0,pickup,Y
20260820-0095,2026-08-20,S001,NP5042,2,112.36,0,pickup,Y
20260820-0096,2026-08-20,S002,NP5012,1,120.05,0,in_store,Y
20260820-0097,2026-08-20,S008,NP5014,3,180.27,15,in_store,N
20260820-0098,2026-08-20,S001,NP5050,2,74.44,0,in_store,Y
20260820-0099,2026-08-20,S003,NP5014,1,180.27,15,pickup,Y
20260820-0100,2026-08-20,S007,NP5003,1,441.63,0,in_store,Y
20260820-0101,2026-08-20,S005,NP5070,2,143.21,0,in_store,Y
20260820-0102,2026-08-20,S001,NP5022,1,387.51,0,in_store,Y
20260820-0103,2026-08-20,S004,NP5028,1,629.06,0,in_store,Y
20260820-0104,2026-08-20,S002,NP5025,2,121.37,0,in_store,Y
20260820-0105,2026-08-20,S004,NP5044,2,155.01,20,ship_from_store,N
20260820-0106,2026-08-20,S002,NP5058,1,272.76,5,in_store,N
20260820-0107,2026-08-20,S002,NP5061,2,146.48,5,in_store,Y
