order_id,order_date,store_id,product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260723-0072,2026-07-23,S004,P1033,1,161.04,15,ship_from_store,Y
20260723-0073,2026-07-23,S008,P1072,1,114.15,15,ship_from_store,Y
20260723-0074,2026-07-23,S004,P1028,1,615.14,5,ship_from_store,Y
20260723-0075,2026-07-23,S004,P1060,1,146.67,5,ship_from_store,Y
20260723-0076,2026-07-23,S008,P1012,2,123.66,0,in_store,Y
20260723-0077,2026-07-23,S006,P1008,2,175.5,0,in_store,Y
20260723-0078,2026-07-23,S001,P1026,2,130.4,0,in_store,Y
20260723-0079,2026-07-23,S005,P1021,4,58.99,20,in_store,N
20260723-0080,2026-07-23,S002,P1007,1,101.18,10,in_store,Y
20260723-0081,2026-07-23,S008,P1031,1,156.18,10,in_store,Y
20260723-0082,2026-07-23,S007,P1039,1,367.84,0,in_store,N
20260723-0083,2026-07-23,S004,P1002,1,203.43,0,ship_from_store,N
20260723-0084,2026-07-23,S004,P1031,1,138.82,20,in_store,Y
20260723-0085,2026-07-23,S005,P1005,1,111.54,0,in_store,N
20260723-0086,2026-07-23,S004,P1017,2,51.7,20,in_store,Y
20260723-0087,2026-07-23,S008,P1045,2,278.73,20,ship_from_store,Y
20260723-0088,2026-07-23,S004,P1065,1,107.22,5,pickup,Y
20260723-0089,2026-07-23,S005,P1021,2,70.05,5,in_store,Y
20260723-0090,2026-07-23,S008,P1047,1,54.05,5,ship_from_store,Y
20260723-0091,2026-07-23,S006,P1009,2,97.97,15,in_store,Y
20260723-0092,2026-07-23,S002,P1003,2,426.53,5,pickup,Y
20260723-0093,2026-07-23,S001,P1015,4,191.87,0,ship_from_store,Y
20260723-0094,2026-07-23,S002,P1010,4,441.94,20,in_store,Y
20260723-0095,2026-07-23,S008,P1048,1,63.25,10,in_store,Y
20260723-0096,2026-07-23,S005,P1003,2,404.08,10,in_store,Y
20260723-0097,2026-07-23,S006,P1052,4,369.46,5,pickup,Y
20260723-0098,2026-07-23,S002,P1048,2,56.22,20,in_store,Y
20260723-0099,2026-07-23,S008,P1027,3,92.03,0,ship_from_store,Y
20260723-0100,2026-07-23,S004,P1046,4,233.42,0,in_store,Y
20260723-0101,2026-07-23,S003,P1078,4,117.08,20,in_store,Y
20260723-0102,2026-07-23,S007,P1016,3,634.09,0,ship_from_store,N
20260723-0103,2026-07-23,S006,P1016,1,634.09,0,ship_from_store,N
20260723-0104,2026-07-23,S007,P1017,4,51.7,20,pickup,Y
20260723-0105,2026-07-23,S005,P1002,1,162.74,20,in_store,N
20260723-0106,2026-07-23,S001,P1036,1,126.18,20,in_store,Y
20260723-0107,2026-07-23,S001,P1067,3,226.93,15,ship_from_store,Y
20260723-0108,2026-07-23,S004,P1065,1,107.22,5,in_store,Y
20260723-0109,2026-07-23,S006,P1080,1,135.85,5,in_store,N
20260723-0110,2026-07-23,S004,P1010,1,552.43,0,in_store,Y
20260723-0111,2026-07-23,S006,P1010,1,524.81,5,in_store,Y
20260723-0112,2026-07-23,S007,P1032,1,194.08,0,in_store,Y
20260723-0113,2026-07-23,S003,P1056,1,144.01,0,pickup,Y
20260723-0114,2026-07-23,S004,P1013,2,97.39,0,pickup,Y
20260723-0115,2026-07-23,S008,P1073,4,125.32,0,in_store,Y
20260723-0116,2026-07-23,S006,P1038,1,187.04,5,pickup,Y
20260723-0117,2026-07-23,S002,P1060,3,154.39,0,in_store,Y
20260723-0118,2026-07-23,S001,P1080,2,128.7,10,pickup,N
20260723-0119,2026-07-23,S008,P1061,1,147.84,0,in_store,N
20260723-0120,2026-07-23,S007,P1078,2,117.08,20,in_store,Y
20260723-0121,2026-07-23,S003,P1050,1,75.31,0,ship_from_store,Y
20260723-0122,2026-07-23,S003,P1052,4,330.57,15,ship_from_store,N
20260723-0123,2026-07-23,S004,P1021,1,73.74,0,in_store,Y
20260723-0124,2026-07-23,S005,P1019,1,178.99,0,pickup,N
20260723-0125,2026-07-23,S006,P1014,2,163.74,20,in_store,Y
20260723-0126,2026-07-23,S008,P1067,1,266.98,0,in_store,N
20260723-0127,2026-07-23,S004,P1023,1,127.3,10,in_store,Y
20260723-0128,2026-07-23,S006,P1046,2,210.08,10,in_store,Y
20260723-0129,2026-07-23,S005,P1011,2,119.76,10,in_store,Y
20260723-0130,2026-07-23,S002,P1046,1,233.42,0,in_store,Y
20260723-0131,2026-07-23,S005,P1015,3,191.87,0,pickup,N
20260723-0132,2026-07-23,S004,P1025,4,112.14,10,in_store,N
20260723-0133,2026-07-23,S001,P1063,4,79.92,0,in_store,Y
20260723-0134,2026-07-23,S004,P1080,1,135.85,5,in_store,Y
20260723-0135,2026-07-23,S007,P1008,1,175.5,0,in_store,Y
20260723-0136,2026-07-23,S008,P1008,1,140.4,20,in_store,Y
20260723-0137,2026-07-23,S002,P1046,4,210.08,10,in_store,N
20260723-0138,2026-07-23,S001,P1074,3,172.53,10,pickup,Y
20260723-0139,2026-07-23,S006,P1048,2,70.28,0,in_store,N
20260723-0140,2026-07-23,S008,P1057,1,328.14,20,ship_from_store,N
