order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260819-0143,2026-08-19,S006,NP5035,2,115.41,20,pickup,Y
20260819-0144,2026-08-19,S006,NP5026,2,109.39,15,in_store,N
20260819-0145,2026-08-19,S003,NP5012,1,114.05,5,pickup,Y
20260819-0146,2026-08-19,S001,NP5059,2,87.13,20,in_store,Y
20260819-0147,2026-08-19,S003,NP5025,1,121.37,0,pickup,Y
20260819-0148,2026-08-19,S007,NP5015,2,190.74,0,in_store,Y
20260819-0149,2026-08-19,S004,NP5020,3,186.65,10,in_store,N
20260819-0150,2026-08-19,S004,NP5071,2,209.05,5,pickup,Y
20260819-0151,2026-08-19,S008,NP5054,4,72.66,0,in_store,Y
20260819-0152,2026-08-19,S004,NP5003,4,441.63,0,in_store,Y
20260819-0153,2026-08-19,S004,NP5038,2,198.18,0,ship_from_store,Y
20260819-0154,2026-08-19,S004,NP5048,1,65.43,10,in_store,Y
20260819-0155,2026-08-19,S006,NP5013,2,99.43,0,in_store,Y
20260819-0156,2026-08-19,S006,NP5032,1,190.41,5,in_store,Y
20260819-0157,2026-08-19,S003,NP5040,1,107.52,0,in_store,Y
20260819-0158,2026-08-19,S001,NP5033,2,168.84,10,in_store,Y
20260819-0159,2026-08-19,S001,NP5046,1,228.91,0,in_store,Y
20260819-0160,2026-08-19,S001,NP5013,1,89.49,10,ship_from_store,Y
20260819-0161,2026-08-19,S002,NP5042,4,101.12,10,in_store,Y
20260819-0162,2026-08-19,S008,NP5033,4,150.08,20,in_store,Y
