order_id,order_date,store_id,product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260720-0073,2026-07-20,S005,P1021,2,73.74,0,in_store,Y
20260720-0074,2026-07-20,S008,P1068,1,80.92,0,ship_from_store,Y
20260720-0075,2026-07-20,S007,P1021,1,73.74,0,in_store,N
20260720-0076,2026-07-20,S007,P1012,4,123.66,0,in_store,Y
20260720-0077,2026-07-20,S008,P1012,1,117.48,5,in_store,N
20260720-0078,2026-07-20,S004,P1015,4,172.68,10,in_store,Y
20260720-0079,2026-07-20,S006,P1054,1,56.54,20,pickup,Y
20260720-0080,2026-07-20,S006,P1002,3,162.74,20,in_store,Y
20260720-0081,2026-07-20,S001,P1012,1,123.66,0,in_store,N
20260720-0082,2026-07-20,S004,P1024,3,72.47,20,pickup,Y
20260720-0083,2026-07-20,S005,P1010,1,497.19,10,in_store,Y
20260720-0084,2026-07-20,S004,P1003,3,448.98,0,ship_from_store,N
20260720-0085,2026-07-20,S008,P1071,1,143.3,0,in_store,N
20260720-0086,2026-07-20,S005,P1033,1,179.99,5,ship_from_store,N
20260720-0087,2026-07-20,S004,P1042,3,115.25,0,ship_from_store,Y
20260720-0088,2026-07-20,S004,P1022,3,388.71,0,in_store,Y
20260720-0089,2026-07-20,S002,P1040,1,103.37,5,in_store,Y
20260720-0090,2026-07-20,S006,P1011,2,133.07,0,in_store,Y
20260720-0091,2026-07-20,S003,P1068,4,80.92,0,in_store,Y
20260720-0092,2026-07-20,S007,P1027,1,82.83,10,in_store,Y
20260720-0093,2026-07-20,S004,P1047,1,48.36,15,in_store,N
20260720-0094,2026-07-20,S006,P1078,1,117.08,20,in_store,Y
20260720-0095,2026-07-20,S004,P1003,4,448.98,0,in_store,Y
20260720-0096,2026-07-20,S004,P1046,2,221.75,5,in_store,N
20260720-0097,2026-07-20,S003,P1066,2,104.88,0,pickup,Y
20260720-0098,2026-07-20,S002,P1072,1,134.29,0,ship_from_store,Y
20260720-0099,2026-07-20,S006,P1056,2,122.41,15,pickup,Y
20260720-0100,2026-07-20,S004,P1070,3,162.02,20,in_store,Y
20260720-0101,2026-07-20,S001,P1027,2,82.83,10,ship_from_store,N
20260720-0102,2026-07-20,S002,P1012,1,117.48,5,in_store,Y
20260720-0103,2026-07-20,S002,P1023,3,141.44,0,in_store,Y
20260720-0104,2026-07-20,S006,P1064,3,491.56,20,in_store,N
20260720-0105,2026-07-20,S006,P1066,1,104.88,0,in_store,N
20260720-0106,2026-07-20,S008,P1012,2,123.66,0,in_store,Y
20260720-0107,2026-07-20,S003,P1017,1,64.63,0,in_store,N
20260720-0108,2026-07-20,S008,P1071,2,143.3,0,in_store,Y
20260720-0109,2026-07-20,S004,P1079,2,256.21,0,ship_from_store,Y
20260720-0110,2026-07-20,S002,P1045,1,296.15,15,in_store,Y
20260720-0111,2026-07-20,S002,P1070,2,162.02,20,in_store,Y
20260720-0112,2026-07-20,S004,P1067,1,266.98,0,in_store,N
20260720-0113,2026-07-20,S001,P1039,3,349.45,5,in_store,Y
20260720-0114,2026-07-20,S007,P1064,2,553.01,10,in_store,Y
20260720-0115,2026-07-20,S004,P1031,1,138.82,20,in_store,Y
20260720-0116,2026-07-20,S004,P1038,1,177.19,10,in_store,N
20260720-0117,2026-07-20,S006,P1004,4,87.92,20,ship_from_store,Y
20260720-0118,2026-07-20,S001,P1054,2,60.08,15,in_store,Y
20260720-0119,2026-07-20,S007,P1032,1,184.38,5,in_store,Y
20260720-0120,2026-07-20,S001,P1043,2,192.8,20,ship_from_store,Y
20260720-0121,2026-07-20,S003,P1071,2,136.13,5,in_store,Y
20260720-0122,2026-07-20,S003,P1035,1,118.18,20,in_store,Y
20260720-0123,2026-07-20,S008,P1052,1,369.46,5,in_store,Y
20260720-0124,2026-07-20,S006,P1072,4,120.86,10,in_store,N
20260720-0125,2026-07-20,S006,P1022,3,388.71,0,ship_from_store,Y
20260720-0126,2026-07-20,S001,P1046,4,233.42,0,in_store,Y
20260720-0127,2026-07-20,S001,P1058,2,250.41,5,in_store,N
20260720-0128,2026-07-20,S006,P1037,2,91.75,0,in_store,Y
20260720-0129,2026-07-20,S008,P1013,1,77.91,20,in_store,N
20260720-0130,2026-07-20,S008,P1059,4,105.5,0,in_store,Y
20260720-0131,2026-07-20,S003,P1019,2,143.19,20,in_store,Y
20260720-0132,2026-07-20,S004,P1019,3,178.99,0,in_store,N
20260720-0133,2026-07-20,S007,P1048,1,70.28,0,in_store,Y
20260720-0134,2026-07-20,S005,P1079,2,256.21,0,in_store,Y
20260720-0135,2026-07-20,S006,P1038,2,196.88,0,in_store,Y
20260720-0136,2026-07-20,S004,P1007,1,106.8,5,in_store,Y
20260720-0137,2026-07-20,S008,P1011,2,133.07,0,in_store,Y
20260720-0138,2026-07-20,S004,P1002,2,203.43,0,pickup,Y
20260720-0139,2026-07-20,S005,P1004,2,109.9,0,ship_from_store,Y
20260720-0140,2026-07-20,S007,P1036,4,126.18,20,in_store,Y
20260720-0141,2026-07-20,S003,P1020,2,211.48,0,pickup,Y
20260720-0142,2026-07-20,S005,P1075,1,156.96,5,ship_from_store,Y
20260720-0143,2026-07-20,S006,P1048,2,70.28,0,ship_from_store,Y
20260720-0144,2026-07-20,S007,P1072,1,114.15,15,pickup,Y
