order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260816-0083,2026-08-16,S005,NP5047,1,46.46,20,pickup,Y
20260816-0084,2026-08-16,S005,NP5072,3,755.47,5,pickup,Y
20260816-0085,2026-08-16,S001,NP5067,2,210.43,15,pickup,Y
20260816-0086,2026-08-16,S007,NP5019,3,161.94,10,in_store,Y
20260816-0087,2026-08-16,S002,NP5030,4,102.85,20,in_store,Y
20260816-0088,2026-08-16,S008,NP5046,1,206.02,10,in_store,N
20260816-0089,2026-08-16,S007,NP5030,2,115.7,10,in_store,Y
20260816-0090,2026-08-16,S001,NP5045,1,343.55,0,in_store,Y
20260816-0091,2026-08-16,S008,NP5066,1,100.98,0,in_store,Y
20260816-0092,2026-08-16,S006,NP5042,1,101.12,10,pickup,Y
20260816-0093,2026-08-16,S006,NP5053,1,89.38,20,in_store,Y
20260816-0094,2026-08-16,S007,NP5051,1,429.02,0,ship_from_store,Y
20260816-0095,2026-08-16,S002,NP5076,1,133.55,15,ship_from_store,Y
20260816-0096,2026-08-16,S004,NP5039,1,304.63,15,in_store,Y
20260816-0097,2026-08-16,S003,NP5071,1,198.05,10,in_store,Y
