order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260805-0033,2026-08-05,S006,NP5060,4,$166.65,0,in_store,N
20260805-0034,2026-08-05,S008,NP5012,1,$120.05,0,in_store,Y
20260805-0035,2026-08-05,S008,NP5029,2,$122.43,0,ship_from_store,Y
20260805-0036,2026-08-05,S003,NP5032,1,$200.43,0,ship_from_store,N
20260805-0037,2026-08-05,S007,NP5045,2,$292.02,15,in_store,Y
20260805-0038,2026-08-05,S006,NP5064,2,$557.33,15,in_store,Y
20260805-0039,2026-08-05,S005,NP5025,1,$103.16,15,pickup,Y
20260805-0040,2026-08-05,S001,NP5020,2,$207.39,0,in_store,N
20260805-0041,2026-08-05,S006,NP5023,1,$144.84,0,ship_from_store,Y
20260805-0042,2026-08-05,S001,NP5051,2,$429.02,0,in_store,Y
20260805-0043,2026-08-05,S001,NP5003,4,$441.63,0,ship_from_store,Y
20260805-0044,2026-08-05,S003,NP5048,1,$72.70,0,in_store,Y
20260805-0045,2026-08-05,S003,NP5001,2,$129.77,0,in_store,Y
20260805-0046,2026-08-05,S005,NP5050,1,$74.44,0,in_store,Y
20260805-0047,2026-08-05,S006,NP5054,1,$65.39,10,pickup,Y
20260805-0048,2026-08-05,S007,NP5001,2,$123.28,5,ship_from_store,Y
20260805-0049,2026-08-05,S001,NP5057,2,$359.65,10,in_store,Y
20260805-0050,2026-08-05,S002,NP5059,1,$103.46,5,ship_from_store,Y
20260805-0051,2026-08-05,S007,NP5071,1,$220.05,0,in_store,Y
20260805-0052,2026-08-05,S004,NP5040,1,$102.14,5,pickup,N
20260805-0053,2026-08-05,S001,NP5012,1,$120.05,0,in_store,N
20260805-0054,2026-08-05,S004,NP5048,3,$61.80,15,in_store,Y
20260805-0055,2026-08-05,S008,NP5026,1,$128.70,0,pickup,Y
20260805-0056,2026-08-05,S008,NP5040,1,$96.77,10,in_store,N
20260805-0057,2026-08-05,S006,NP5047,1,$55.17,5,ship_from_store,Y
20260805-0058,2026-08-05,S008,NP5069,1,$221.25,0,pickup,N
20260805-0059,2026-08-05,S008,NP5006,3,$47.07,15,in_store,Y
20260805-0060,2026-08-05,S004,NP5058,1,$229.70,20,ship_from_store,Y
20260805-0061,2026-08-05,S007,NP5015,4,$190.74,0,in_store,Y
20260805-0062,2026-08-05,S002,NP5029,3,$97.94,20,in_store,Y
20260805-0063,2026-08-05,S001,NP5015,4,$162.13,15,pickup,Y
20260805-0064,2026-08-05,S005,NP5024,1,$79.53,10,in_store,Y
20260805-0065,2026-08-05,S006,NP5030,1,$128.56,0,in_store,Y
20260805-0066,2026-08-05,S001,NP5014,1,$212.08,0,pickup,Y
20260805-0067,2026-08-05,S007,NP5004,1,$103.51,5,in_store,N
20260805-0068,2026-08-05,S005,NP5057,2,$319.69,20,pickup,N
20260805-0069,2026-08-05,S001,NP5017,1,$53.79,15,in_store,Y
20260805-0070,2026-08-05,S003,NP5065,3,$107.67,0,in_store,Y
20260805-0071,2026-08-05,S008,NP5054,1,$65.39,10,ship_from_store,Y
20260805-0072,2026-08-05,S003,NP5042,1,$112.36,0,in_store,Y
20260805-0073,2026-08-05,S007,NP5021,1,$73.70,0,in_store,Y
20260805-0074,2026-08-05,S007,NP5021,1,$70.02,5,pickup,N
20260805-0075,2026-08-05,S003,NP5002,1,$174.73,15,in_store,N
20260805-0076,2026-08-05,S002,NP5026,1,$115.83,10,pickup,Y
20260805-0077,2026-08-05,S002,NP5066,1,$95.93,5,ship_from_store,Y
20260805-0078,2026-08-05,S003,NP5058,1,$287.12,0,ship_from_store,N
20260805-0079,2026-08-05,S002,NP5060,1,$158.32,5,in_store,Y
20260805-0080,2026-08-05,S001,NP5070,2,$143.21,0,in_store,Y
20260805-0081,2026-08-05,S006,NP5017,2,$56.95,10,in_store,Y
20260805-0082,2026-08-05,S008,NP5061,3,$146.48,5,ship_from_store,N
20260805-0083,2026-08-05,S002,NP5076,1,$125.70,20,pickup,Y
20260805-0084,2026-08-05,S001,NP5055,1,$265.51,5,pickup,Y
20260805-0085,2026-08-05,S002,NP5012,2,$120.05,0,in_store,Y
20260805-0086,2026-08-05,S001,NP5061,2,$154.19,0,in_store,N
20260805-0087,2026-08-05,S002,NP5057,4,$399.61,0,in_store,Y
20260805-0088,2026-08-05,S004,NP5058,4,$244.05,15,ship_from_store,Y
20260805-0089,2026-08-05,S007,NP5075,2,$219.82,20,in_store,Y
20260805-0090,2026-08-05,S001,NP5070,2,$121.73,15,in_store,Y
20260805-0091,2026-08-05,S008,NP5058,1,$244.05,15,in_store,Y
20260805-0092,2026-08-05,S007,NP5022,4,$387.51,0,pickup,Y
20260805-0093,2026-08-05,S003,NP5007,4,$103.64,5,in_store,N
20260805-0094,2026-08-05,S004,NP5069,3,$210.19,5,in_store,Y
20260805-0095,2026-08-05,S007,NP5036,1,$132.98,15,in_store,N
20260805-0096,2026-08-05,S002,NP5002,2,$205.57,0,in_store,N
20260805-0097,2026-08-05,S003,NP5032,2,$200.43,0,pickup,N
20260805-0098,2026-08-05,S006,NP5039,1,$286.71,20,in_store,Y
20260805-0099,2026-08-05,S005,NP5062,2,$130.63,20,ship_from_store,Y
20260805-0100,2026-08-05,S004,NP5015,3,$181.20,5,in_store,Y
20260805-0101,2026-08-05,S002,NP5036,1,$156.45,0,in_store,Y
20260805-0102,2026-08-05,S004,NP5020,4,$176.28,15,pickup,N
20260805-0103,2026-08-05,S006,NP5062,3,$130.63,20,in_store,N
20260805-0104,2026-08-05,S004,NP5044,1,$155.01,20,in_store,Y
20260805-0105,2026-08-05,S001,NP5053,4,$106.14,5,ship_from_store,Y
20260805-0106,2026-08-05,S003,NP5035,1,$144.26,0,in_store,Y
20260805-0107,2026-08-05,S007,NP5029,1,$122.43,0,in_store,Y
20260805-0108,2026-08-05,S002,NP5012,1,$96.04,20,in_store,Y
20260805-0109,2026-08-05,S003,NP5026,4,$128.70,0,in_store,Y
20260805-0110,2026-08-05,S006,NP5071,3,$220.05,0,in_store,N
20260805-0111,2026-08-05,S005,NP5015,4,$190.74,0,in_store,N
20260805-0112,2026-08-05,S005,NP5037,1,$71.50,20,in_store,Y
20260805-0113,2026-08-05,S006,NP5036,2,$148.63,5,in_store,Y
20260805-0114,2026-08-05,S007,NP5033,2,$178.22,5,in_store,N
20260805-0115,2026-08-05,S005,NP5055,1,$237.56,15,pickup,Y
20260805-0116,2026-08-05,S001,NP5036,4,$156.45,0,in_store,Y
20260805-0117,2026-08-05,S001,NP5016,1,$518.94,20,in_store,Y
20260805-0118,2026-08-05,S002,NP5019,1,$179.93,0,in_store,Y
20260805-0119,2026-08-05,S002,NP5037,1,$84.91,5,in_store,Y
20260805-0120,2026-08-05,S004,NP5013,1,$99.43,0,in_store,Y
20260805-0121,2026-08-05,S002,NP5019,1,$179.93,0,in_store,Y
20260805-0122,2026-08-05,S001,NP5036,1,$156.45,0,ship_from_store,Y
20260805-0123,2026-08-05,S007,NP5064,1,$655.68,0,in_store,Y
20260805-0124,2026-08-05,S002,NP5076,1,$157.12,0,in_store,Y
20260805-0125,2026-08-05,S002,NP5014,1,$180.27,15,in_store,Y
20260805-0126,2026-08-05,S001,NP5035,2,$144.26,0,pickup,Y
20260805-0127,2026-08-05,S001,NP5056,2,$133.91,10,pickup,Y
20260805-0128,2026-08-05,S008,NP5037,1,$89.38,0,in_store,N
20260805-0129,2026-08-05,S005,NP5064,2,$655.68,0,in_store,N
20260805-0130,2026-08-05,S001,NP5003,2,$441.63,0,ship_from_store,Y
20260805-0131,2026-08-05,S003,NP5074,4,$139.14,15,in_store,Y
20260805-0132,2026-08-05,S007,NP5033,2,$150.08,20,pickup,Y
20260805-0133,2026-08-05,S007,NP5076,2,$157.12,0,ship_from_store,Y
20260805-0134,2026-08-05,S005,NP5060,1,$133.32,20,pickup,Y
20260805-0135,2026-08-05,S001,NP5018,2,$127.64,15,in_store,Y
20260805-0136,2026-08-05,S006,NP5034,1,$143.37,15,in_store,Y
20260805-0137,2026-08-05,S007,NP5041,2,$53.54,0,in_store,Y
20260805-0138,2026-08-05,S006,NP5028,3,$503.25,20,in_store,Y
20260805-0139,2026-08-05,S002,NP5060,2,$149.99,10,pickup,N
20260805-0140,2026-08-05,S002,NP5014,3,$180.27,15,in_store,Y
20260805-0141,2026-08-05,S002,NP5049,2,$223.44,0,in_store,N
20260805-0142,2026-08-05,S003,NP5050,2,$63.27,15,in_store,Y
20260805-0143,2026-08-05,S003,NP5040,3,$96.77,10,in_store,Y
20260805-0144,2026-08-05,S008,NP5051,2,$364.67,15,ship_from_store,N
20260805-0145,2026-08-05,S007,NP5044,2,$164.70,15,in_store,Y
20260805-0146,2026-08-05,S003,NP5068,2,$81.99,5,pickup,Y
20260805-0147,2026-08-05,S006,NP5022,1,$387.51,0,pickup,Y
20260805-0148,2026-08-05,S002,NP5060,1,$166.65,0,ship_from_store,Y
20260805-0149,2026-08-05,S004,NP5032,1,$200.43,0,in_store,Y
20260805-0150,2026-08-05,S008,NP5013,1,$84.52,15,in_store,Y
20260805-0151,2026-08-05,S003,NP5032,1,$160.34,20,in_store,Y
20260805-0152,2026-08-05,S006,NP5033,1,$187.60,0,in_store,Y
20260805-0153,2026-08-05,S005,NP5037,4,$89.38,0,in_store,N
20260805-0154,2026-08-05,S008,NP5074,1,$163.70,0,in_store,Y
20260805-0155,2026-08-05,S002,NP5034,2,$160.24,5,pickup,Y
