order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260822-0054,2026-08-22,S004,NP5050,2,74.44,0,in_store,Y
20260822-0055,2026-08-22,S007,NP5069,4,177.0,20,in_store,Y
20260822-0056,2026-08-22,S002,NP5005,1,106.75,5,in_store,N
20260822-0057,2026-08-22,S005,NP5012,4,120.05,0,in_store,Y
20260822-0058,2026-08-22,S003,NP5041,1,53.54,0,pickup,Y
20260822-0059,2026-08-22,S003,NP5017,2,63.28,0,in_store,Y
20260822-0060,2026-08-22,S004,NP5062,4,130.63,20,in_store,Y
20260822-0061,2026-08-22,S001,NP5032,2,170.37,15,in_store,Y
20260822-0062,2026-08-22,S003,NP5075,1,274.77,0,in_store,Y
20260822-0063,2026-08-22,S007,NP5001,2,116.79,10,pickup,Y
20260822-0064,2026-08-22,S007,NP5047,1,46.46,20,pickup,Y
20260822-0065,2026-08-22,S001,NP5022,1,387.51,0,in_store,Y
20260822-0066,2026-08-22,S002,NP5044,1,193.76,0,ship_from_store,Y
20260822-0067,2026-08-22,S007,NP5051,4,386.12,10,ship_from_store,Y
20260822-0068,2026-08-22,S008,NP5025,1,103.16,15,in_store,Y
20260822-0069,2026-08-22,S003,NP5044,1,155.01,20,in_store,Y
20260822-0070,2026-08-22,S004,NP5045,3,326.37,5,in_store,Y
20260822-0071,2026-08-22,S005,NP5039,4,358.39,0,in_store,Y
20260822-0072,2026-08-22,S001,NP5009,3,94.98,20,ship_from_store,Y
20260822-0073,2026-08-22,S002,NP5035,1,129.83,10,in_store,Y
20260822-0074,2026-08-22,S008,NP5008,2,140.15,20,ship_from_store,Y
20260822-0075,2026-08-22,S006,NP5032,1,180.39,10,in_store,Y
20260822-0076,2026-08-22,S003,NP5038,4,198.18,0,in_store,N
20260822-0077,2026-08-22,S001,NP5006,1,55.38,0,in_store,Y
20260822-0078,2026-08-22,S001,NP5074,2,155.51,5,pickup,N
20260822-0079,2026-08-22,S001,NP5037,3,75.97,15,in_store,Y
20260822-0080,2026-08-22,S004,NP5065,1,107.67,0,in_store,Y
20260822-0081,2026-08-22,S006,NP5064,1,622.9,5,in_store,Y
20260822-0082,2026-08-22,S003,NP5004,4,98.06,10,pickup,N
20260822-0083,2026-08-22,S001,NP5015,1,171.67,10,pickup,Y
20260822-0084,2026-08-22,S005,NP5072,1,755.47,5,in_store,Y
20260822-0085,2026-08-22,S002,NP5068,3,77.68,10,ship_from_store,Y
20260822-0086,2026-08-22,S002,NP5013,2,99.43,0,pickup,N
20260822-0087,2026-08-22,S008,NP5015,1,152.59,20,ship_from_store,Y
20260822-0088,2026-08-22,S004,NP5007,4,98.18,10,in_store,Y
20260822-0089,2026-08-22,S002,NP5006,1,49.84,10,in_store,Y
20260822-0090,2026-08-22,S004,NP5050,2,59.55,20,in_store,Y
20260822-0091,2026-08-22,S004,NP5036,3,125.16,20,in_store,Y
20260822-0092,2026-08-22,S003,NP5070,1,121.73,15,in_store,N
20260822-0093,2026-08-22,S003,NP5073,1,91.38,0,in_store,Y
20260822-0094,2026-08-22,S008,NP5055,2,279.48,0,pickup,Y
20260822-0095,2026-08-22,S003,NP5012,2,120.05,0,pickup,Y
20260822-0096,2026-08-22,S002,NP5060,1,158.32,5,in_store,N
20260822-0097,2026-08-22,S007,NP5065,2,102.29,5,pickup,Y
20260822-0098,2026-08-22,S006,NP5002,1,205.57,0,in_store,Y
20260822-0099,2026-08-22,S005,NP5072,1,795.23,0,ship_from_store,N
20260822-0100,2026-08-22,S005,NP5076,1,157.12,0,in_store,Y
20260822-0101,2026-08-22,S004,NP5027,1,79.16,15,in_store,Y
20260822-0102,2026-08-22,S005,NP5071,2,220.05,0,pickup,Y
20260822-0103,2026-08-22,S002,NP5043,2,189.93,20,in_store,N
20260822-0104,2026-08-22,S005,NP5016,2,583.8,10,ship_from_store,Y
20260822-0105,2026-08-22,S002,NP5010,4,555.58,0,in_store,N
20260822-0106,2026-08-22,S006,NP5014,3,169.66,20,in_store,Y
20260822-0107,2026-08-22,S003,NP5009,3,94.98,20,in_store,N
20260822-0108,2026-08-22,S001,NP5067,1,247.56,0,in_store,Y
20260822-0109,2026-08-22,S001,NP5053,1,89.38,20,in_store,Y
20260822-0110,2026-08-22,S007,NP5044,2,184.07,5,ship_from_store,N
20260822-0111,2026-08-22,S003,NP5067,2,247.56,0,in_store,Y
20260822-0112,2026-08-22,S007,NP5050,1,74.44,0,in_store,Y
20260822-0113,2026-08-22,S008,NP5031,2,154.39,10,in_store,N
20260822-0114,2026-08-22,S002,NP5037,3,84.91,5,in_store,Y
20260822-0115,2026-08-22,S004,NP5030,1,102.85,20,ship_from_store,Y
20260822-0116,2026-08-22,S006,NP5020,4,176.28,15,in_store,Y
20260822-0117,2026-08-22,S002,NP5013,1,94.46,5,in_store,Y
20260822-0118,2026-08-22,S008,NP5058,1,287.12,0,in_store,N
20260822-0119,2026-08-22,S006,NP5028,2,629.06,0,pickup,Y
20260822-0120,2026-08-22,S003,NP5066,1,100.98,0,in_store,Y
20260822-0121,2026-08-22,S003,NP5061,4,123.35,20,in_store,Y
20260822-0122,2026-08-22,S008,NP5017,2,53.79,15,ship_from_store,Y
20260822-0123,2026-08-22,S003,NP5026,1,102.96,20,in_store,Y
20260822-0124,2026-08-22,S002,NP5061,2,138.77,10,pickup,Y
20260822-0125,2026-08-22,S006,NP5004,3,108.96,0,in_store,Y
20260822-0126,2026-08-22,S004,NP5066,4,85.83,15,in_store,Y
20260822-0127,2026-08-22,S001,NP5013,2,99.43,0,in_store,Y
20260822-0128,2026-08-22,S001,NP5014,3,212.08,0,in_store,N
20260822-0129,2026-08-22,S001,NP5002,2,205.57,0,pickup,Y
20260822-0130,2026-08-22,S002,NP5072,1,795.23,0,ship_from_store,Y
20260822-0131,2026-08-22,S005,NP5009,2,100.91,15,in_store,Y
20260822-0132,2026-08-22,S001,NP5031,2,137.23,20,ship_from_store,Y
20260822-0133,2026-08-22,S007,NP5039,4,358.39,0,in_store,Y
20260822-0134,2026-08-22,S007,NP5057,1,379.63,5,ship_from_store,Y
