order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260821-0027,2026-08-21,S003,NP5069,3,188.06,15,pickup,Y
20260821-0028,2026-08-21,S006,NP5059,1,103.46,5,in_store,Y
20260821-0029,2026-08-21,S007,NP5007,3,109.09,0,in_store,N
20260821-0030,2026-08-21,S007,NP5040,1,86.02,20,in_store,N
20260821-0031,2026-08-21,S004,NP5016,4,648.67,0,in_store,Y
20260821-0032,2026-08-21,S002,NP5061,2,154.19,0,in_store,Y
20260821-0033,2026-08-21,S002,NP5012,1,120.05,0,in_store,Y
20260821-0034,2026-08-21,S007,NP5034,3,160.24,5,in_store,Y
20260821-0035,2026-08-21,S008,NP5031,1,171.54,0,in_store,Y
20260821-0036,2026-08-21,S006,NP5007,1,87.27,20,pickup,Y
20260821-0037,2026-08-21,S004,NP5048,4,72.7,0,pickup,Y
20260821-0038,2026-08-21,S005,NP5038,1,178.36,10,pickup,N
20260821-0039,2026-08-21,S008,NP5056,4,148.79,0,pickup,Y
20260821-0040,2026-08-21,S007,NP5004,2,108.96,0,in_store,N
20260821-0041,2026-08-21,S003,NP5003,1,419.55,5,pickup,N
20260821-0042,2026-08-21,S004,NP5009,2,100.91,15,ship_from_store,Y
20260821-0043,2026-08-21,S008,NP5003,1,441.63,0,in_store,Y
20260821-0044,2026-08-21,S006,NP5053,1,89.38,20,in_store,Y
20260821-0045,2026-08-21,S003,NP5057,1,359.65,10,in_store,Y
20260821-0046,2026-08-21,S002,NP5008,1,140.15,20,in_store,N
20260821-0047,2026-08-21,S006,NP5013,1,99.43,0,pickup,Y
20260821-0048,2026-08-21,S003,NP5004,1,108.96,0,ship_from_store,Y
20260821-0049,2026-08-21,S002,NP5039,1,358.39,0,in_store,Y
20260821-0050,2026-08-21,S004,NP5016,1,648.67,0,pickup,Y
20260821-0051,2026-08-21,S001,NP5008,2,148.91,15,in_store,Y
20260821-0052,2026-08-21,S001,NP5075,1,274.77,0,ship_from_store,N
20260821-0053,2026-08-21,S004,NP5056,4,126.47,15,pickup,Y
20260821-0054,2026-08-21,S004,NP5007,2,109.09,0,in_store,Y
20260821-0055,2026-08-21,S008,NP5011,1,112.76,15,in_store,Y
20260821-0056,2026-08-21,S006,NP5048,1,72.7,0,in_store,Y
20260821-0057,2026-08-21,S001,NP5047,1,46.46,20,in_store,Y
20260821-0058,2026-08-21,S001,NP5047,1,46.46,20,in_store,N
20260821-0059,2026-08-21,S004,NP5063,4,77.22,0,ship_from_store,Y
20260821-0060,2026-08-21,S002,NP5019,3,161.94,10,ship_from_store,Y
20260821-0061,2026-08-21,S003,NP5016,2,648.67,0,ship_from_store,N
20260821-0062,2026-08-21,S008,NP5046,4,217.46,5,in_store,N
20260821-0063,2026-08-21,S008,NP5048,1,72.7,0,in_store,Y
20260821-0064,2026-08-21,S007,NP5023,1,130.36,10,in_store,Y
20260821-0065,2026-08-21,S001,NP5014,4,212.08,0,in_store,Y
20260821-0066,2026-08-21,S001,NP5028,1,534.7,15,in_store,Y
20260821-0067,2026-08-21,S008,NP5050,1,67.0,10,ship_from_store,Y
20260821-0068,2026-08-21,S008,NP5076,1,149.26,5,in_store,Y
20260821-0069,2026-08-21,S002,NP5051,2,364.67,15,in_store,Y
20260821-0070,2026-08-21,S002,NP5023,2,144.84,0,pickup,N
20260821-0071,2026-08-21,S002,NP5002,1,205.57,0,ship_from_store,Y
20260821-0072,2026-08-21,S004,NP5027,2,93.13,0,pickup,N
20260821-0073,2026-08-21,S004,NP5040,1,107.52,0,in_store,Y
20260821-0074,2026-08-21,S002,NP5037,3,71.5,20,ship_from_store,N
20260821-0075,2026-08-21,S005,NP5007,3,109.09,0,in_store,Y
20260821-0076,2026-08-21,S008,NP5063,1,61.78,20,in_store,Y
20260821-0077,2026-08-21,S003,NP5057,2,399.61,0,in_store,N
20260821-0078,2026-08-21,S002,NP5047,4,58.07,0,ship_from_store,N
20260821-0079,2026-08-21,S008,NP5021,2,73.7,0,ship_from_store,Y
20260821-0080,2026-08-21,S007,NP5013,1,89.49,10,ship_from_store,N
20260821-0081,2026-08-21,S008,NP5065,1,91.52,15,in_store,Y
20260821-0082,2026-08-21,S002,NP5004,1,108.96,0,in_store,Y
20260821-0083,2026-08-21,S001,NP5069,1,210.19,5,pickup,Y
20260821-0084,2026-08-21,S001,NP5075,1,233.55,15,in_store,Y
20260821-0085,2026-08-21,S002,NP5047,4,55.17,5,ship_from_store,N
20260821-0086,2026-08-21,S002,NP5041,2,45.51,15,in_store,Y
20260821-0087,2026-08-21,S005,NP5066,1,100.98,0,in_store,Y
20260821-0088,2026-08-21,S008,NP5019,4,179.93,0,in_store,Y
20260821-0089,2026-08-21,S007,NP5025,2,103.16,15,in_store,Y
20260821-0090,2026-08-21,S005,NP5039,1,340.47,5,in_store,Y
20260821-0091,2026-08-21,S003,NP5020,3,176.28,15,in_store,Y
20260821-0092,2026-08-21,S008,NP5007,4,109.09,0,in_store,Y
20260821-0093,2026-08-21,S008,NP5053,2,94.97,15,in_store,N
20260821-0094,2026-08-21,S004,NP5021,2,62.65,15,pickup,Y
20260821-0095,2026-08-21,S008,NP5007,1,92.73,15,in_store,Y
20260821-0096,2026-08-21,S003,NP5065,3,107.67,0,ship_from_store,Y
20260821-0097,2026-08-21,S006,NP5063,1,77.22,0,in_store,Y
20260821-0098,2026-08-21,S002,NP5004,3,92.62,15,pickup,N
20260821-0099,2026-08-21,S007,NP5064,1,557.33,15,ship_from_store,Y
20260821-0100,2026-08-21,S006,NP5063,1,65.64,15,pickup,Y
20260821-0101,2026-08-21,S006,NP5019,2,143.94,20,in_store,Y
20260821-0102,2026-08-21,S003,NP5005,2,112.37,0,in_store,Y
