order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260730-0036,2026-07-30,S002,NP5043,1,237.41,0,pickup,Y
20260730-0037,2026-07-30,S004,NP5050,1,67.0,10,pickup,Y
20260730-0038,2026-07-30,S003,NP5067,1,222.8,10,ship_from_store,N
20260730-0039,2026-07-30,S005,NP5038,2,188.27,5,in_store,Y
20260730-0040,2026-07-30,S004,NP5031,4,171.54,0,ship_from_store,Y
20260730-0041,2026-07-30,S003,NP5036,2,156.45,0,in_store,Y
20260730-0042,2026-07-30,S004,NP5003,1,441.63,0,in_store,Y
20260730-0043,2026-07-30,S005,NP5019,4,143.94,20,in_store,Y
20260730-0044,2026-07-30,S002,NP5019,2,143.94,20,in_store,N
20260730-0045,2026-07-30,S005,NP5055,2,251.53,10,ship_from_store,Y
20260730-0046,2026-07-30,S008,NP9999,1,399.61,0,in_store,Y
20260730-0047,2026-07-30,S004,NP5062,2,130.63,20,ship_from_store,N
20260730-0048,2026-07-30,S002,NP5039,2,340.47,5,ship_from_store,N
20260730-0049,2026-07-30,S001,NP5046,1,228.91,0,ship_from_store,Y
20260730-0050,2026-07-30,S007,NP5018,4,150.17,0,ship_from_store,Y
20260730-0051,2026-07-30,S002,NP5025,4,121.37,0,in_store,Y
20260730-0052,2026-07-30,S004,NP5034,1,168.67,0,in_store,Y
20260730-0053,2026-07-30,S007,NP5033,4,159.46,15,in_store,Y
20260730-0054,2026-07-30,S007,NP5060,1,149.99,10,in_store,N
20260730-0055,2026-07-30,S005,NP5045,2,326.37,5,in_store,Y
20260730-0056,2026-07-30,S007,NP5039,1,340.47,5,in_store,Y
20260730-0057,2026-07-30,S007,NP5018,1,127.64,15,ship_from_store,Y
20260730-0058,2026-07-30,S007,NP5019,1,179.93,0,in_store,N
20260730-0059,2026-07-30,S002,NP5013,1,99.43,0,in_store,Y
20260730-0060,2026-07-30,S002,NP5004,2,92.62,15,in_store,Y
20260730-0061,2026-07-30,S007,NP5058,2,272.76,5,in_store,N
20260730-0062,2026-07-30,S001,NP5051,2,364.67,15,in_store,Y
20260730-0063,2026-07-30,S004,NP5039,1,358.39,0,pickup,Y
20260730-0064,2026-07-30,S003,NP5045,3,309.19,10,in_store,N
20260730-0065,2026-07-30,S004,NP5016,1,648.67,0,in_store,Y
20260730-0066,2026-07-30,S001,NP5016,4,583.8,10,in_store,Y
20260730-0067,2026-07-30,S006,NP5018,1,150.17,0,in_store,N
20260730-0068,2026-07-30,S001,NP5069,2,188.06,15,ship_from_store,Y
20260730-0069,2026-07-30,S006,NP5054,3,65.39,10,pickup,Y
20260730-0070,2026-07-30,S002,NP5014,2,201.48,5,in_store,Y
20260730-0071,2026-07-30,S001,NP5012,2,120.05,0,in_store,Y
20260730-0072,2026-07-30,S006,NP5025,2,121.37,0,in_store,Y
20260730-0073,2026-07-30,S001,NP5022,2,387.51,0,pickup,Y
20260730-0074,2026-07-30,S005,NP5029,2,122.43,0,in_store,Y
20260730-0075,2026-07-30,S004,NP5041,4,42.83,20,in_store,N
20260730-0076,2026-07-30,S003,NP5016,1,648.67,0,in_store,Y
20260730-0077,2026-07-30,S007,NP5001,2,129.77,0,ship_from_store,Y
20260730-0078,2026-07-30,S004,NP5048,2,65.43,10,in_store,N
20260730-0079,2026-07-30,S007,NP5044,2,174.38,10,in_store,N
20260730-0080,2026-07-30,S007,NP5069,1,221.25,0,ship_from_store,Y
20260730-0081,2026-07-30,S003,NP5004,2,92.62,15,in_store,N
20260730-0082,2026-07-30,S005,NP5006,2,55.38,0,in_store,Y
20260730-0083,2026-07-30,S007,NP5016,1,583.8,10,in_store,Y
20260730-0084,2026-07-30,S003,NP5042,1,89.89,20,pickup,Y
20260730-0085,2026-07-30,S007,NP5074,3,147.33,10,pickup,Y
20260730-0086,2026-07-30,S003,NP5052,3,378.16,0,pickup,Y
20260730-0087,2026-07-30,S004,NP5046,4,183.13,20,in_store,N
20260730-0088,2026-07-30,S004,NP5032,1,200.43,0,ship_from_store,Y
20260730-0089,2026-07-30,S004,NP5050,2,70.72,5,pickup,Y
20260730-0090,2026-07-30,S005,NP9999,1,178.75,20,in_store,Y
20260730-0091,2026-07-30,S006,NP5045,3,326.37,5,in_store,Y
20260730-0092,2026-07-30,S001,NP5055,3,279.48,0,ship_from_store,N
20260730-0093,2026-07-30,S005,NP5065,4,102.29,5,in_store,Y
20260730-0094,2026-07-30,S007,NP5075,1,274.77,0,pickup,Y
20260730-0095,2026-07-30,S001,NP5034,1,168.67,0,ship_from_store,Y
20260730-0096,2026-07-30,S006,NP5029,3,122.43,0,in_store,Y
20260730-0097,2026-07-30,S007,NP5004,3,103.51,5,in_store,Y
20260730-0098,2026-07-30,S007,NP5031,1,171.54,0,ship_from_store,Y
20260730-0099,2026-07-30,S003,NP5057,2,339.67,15,ship_from_store,Y
20260730-0100,2026-07-30,S004,NP5056,3,119.03,20,in_store,Y
20260730-0101,2026-07-30,S002,NP5073,3,86.81,5,in_store,Y
20260730-0102,2026-07-30,S001,NP5044,1,174.38,10,in_store,Y
20260730-0103,2026-07-30,S004,NP5022,2,368.13,5,ship_from_store,Y
20260730-0104,2026-07-30,S006,NP5076,3,157.12,0,in_store,Y
20260730-0105,2026-07-30,S002,NP5043,1,237.41,0,in_store,Y
20260730-0106,2026-07-30,S007,NP5074,1,163.7,0,pickup,N
20260730-0107,2026-07-30,S005,NP5017,1,63.28,0,in_store,N
20260730-0108,2026-07-30,S005,NP5054,2,65.39,10,in_store,Y
20260730-0109,2026-07-30,S008,NP5050,3,74.44,0,in_store,Y
20260730-0110,2026-07-30,S005,NP5031,1,171.54,0,ship_from_store,Y
20260730-0111,2026-07-30,S008,NP5012,3,120.05,0,in_store,Y
20260730-0112,2026-07-30,S002,NP5002,3,185.01,10,in_store,Y
20260730-0113,2026-07-30,S006,NP5068,2,86.31,0,in_store,N
20260730-0114,2026-07-30,S001,NP5011,2,132.66,0,ship_from_store,Y
20260730-0115,2026-07-30,S007,NP5058,2,287.12,0,in_store,Y
20260730-0116,2026-07-30,S004,NP5050,4,63.27,15,in_store,Y
20260730-0117,2026-07-30,S004,NP5044,1,164.7,15,in_store,Y
20260730-0118,2026-07-30,S005,NP5027,1,93.13,0,ship_from_store,N
20260730-0119,2026-07-30,S002,NP5045,1,343.55,0,pickup,Y
20260730-0120,2026-07-30,S003,NP5029,4,122.43,0,in_store,N
20260730-0121,2026-07-30,S005,NP5045,1,309.19,10,in_store,Y
20260730-0122,2026-07-30,S006,NP5068,2,86.31,0,pickup,Y
20260730-0123,2026-07-30,S005,NP5063,2,77.22,0,in_store,Y
20260730-0124,2026-07-30,S001,NP5037,2,89.38,0,in_store,N
20260730-0125,2026-07-30,S004,NP9999,2,109.09,0,in_store,Y
20260730-0126,2026-07-30,S003,NP5027,4,93.13,0,pickup,N
20260730-0127,2026-07-30,S005,NP5062,3,163.29,0,ship_from_store,N
20260730-0128,2026-07-30,S005,NP5023,2,137.6,5,in_store,Y
20260730-0129,2026-07-30,S002,NP5003,4,397.47,10,in_store,Y
20260730-0130,2026-07-30,S006,NP5038,1,178.36,10,ship_from_store,N
20260730-0131,2026-07-30,S002,NP5039,2,358.39,0,ship_from_store,Y
20260730-0132,2026-07-30,S007,NP5003,4,441.63,0,in_store,N
20260730-0133,2026-07-30,S004,NP5009,4,112.78,5,in_store,N
20260730-0134,2026-07-30,S005,NP5013,1,99.43,0,ship_from_store,N
20260730-0135,2026-07-30,S001,NP5025,1,121.37,0,in_store,Y
20260730-0136,2026-07-30,S002,NP5071,4,220.05,0,ship_from_store,Y
20260730-0137,2026-07-30,S002,NP5066,3,90.88,10,in_store,Y
